cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	score
6740	0.82932377	0.8345953000000002	0.8241183000000001	1.1445002981475172e-05	0.00016371329272840652	7.82907537069875e-07	0.130861535	4.68e-06	0.000248025	8.81e-08	0.017861403999999997	0.072849682	0.004346945	0.279329604	0.022471905	0.209677415	3
6741	0.83858186	0.84136826	0.83581376	1.4310443272445966e-05	0.00022170547891484037	9.072675513008484e-07	0.178453903	6.38e-06	0.00035835099999999997	1.13e-07	0.023735613	0.08790685	0.00637624	0.309927356	0.053527976	0.21641790600000002	3
6742	0.7663365	0.7200930999999999	0.81892693	8.966800622816877e-06	0.00015364135870263003	5.220359186099203e-07	0.126868612	2.38e-06	0.000149182	3.8100000000000004e-08	0.028010756	0.13355696	0.005874666999999999	0.312138724	0.052325577000000005	0.22608695199999998	2
6743	0.82210845	0.8351190000000001	0.80949706	7.380420412368608e-06	0.00014453228684106797	3.766676730437047e-07	0.031100215	3.36e-06	0.000254661	4.42e-08	0.014035168	0.060779062	0.0032214059999999996	0.20788530100000002	0.021660646000000002	0.170854268	1
6744	0.8151374	0.81103456	0.81928176	1.4946328348217587e-05	0.00022937841670666933	9.643997878859323e-07	0.142435908	2.86e-06	0.000194479	4.21e-08	0.015917288999999998	0.075192148	0.003309549	0.278846149	0.038647337999999996	0.191666662	2
6745	0.82498384	0.8265089	0.8234645	1.015664726372743e-05	0.00015674668662995695	6.528374691628061e-07	0.079517752	4.63e-06	0.00032869800000000004	6.51e-08	0.01811228	0.078683791	0.004142577	0.282051278	0.03225806	0.19730941300000002	2
6746	0.8281774	0.8510485000000001	0.8065033	1.0377682549205077e-05	0.0001892571458119604	5.641814811825271e-07	0.001729992	3.34e-06	0.000247997	4.51e-08	0.016149142	0.069248357	0.00375743	0.17004048300000002	0.024489794	0.17045454300000001	1
6747	0.82610106	0.8374982	0.81500995	1.338822271323878e-05	0.0002482983579964277	7.198484591120562e-07	0.07964252	4.96e-06	0.00047453400000000003	5.17e-08	0.017821801	0.085699076	0.003699804	0.27044024699999997	0.012658223	0.18099547100000002	2
6748	0.82511103	0.82244635	0.82779294	1.6700092141428835e-05	0.0002545567726902063	1.095021879426428e-06	0.165463525	6.56e-06	0.000440849	9.76e-08	0.024424479	0.09551186699999999	0.006229737	0.330666662	0.037533507	0.232558135	3
6749	0.83200914	0.84857124	0.8160811	1.1503151476097265e-05	0.00021929521033661823	6.021624078976524e-07	0.074582772	5.75e-06	0.00044709800000000005	7.41e-08	0.022564545	0.10176738099999999	0.005002675	0.282958195	0.025889963	0.212560382	2
6750	0.82214874	0.8488222	0.79710066	2.8114859429752468e-06	7.357093232669583e-05	1.0743999696408383e-07	0.001182873	1.83e-06	0.00024146900000000002	1.3899999999999999e-08	0.013563523999999999	0.085225422	0.002158229	0.071146242	0.015936251999999998	0.065934063	1
6751	0.8229601000000001	0.82130945	0.8246174000000001	1.5455197658410605e-05	0.00024536323746127597	9.713678315199095e-07	0.17847873600000003	4.6e-06	0.00035511300000000005	5.96e-08	0.022665259	0.095821289	0.00534884	0.29302325100000004	0.032710275	0.200743489	3
6752	0.8185736	0.8188759	0.8182715	9.921207934747974e-06	0.0001607091689798373	6.093929984473982e-07	0.099681428	4.43e-06	0.000342786	5.7199999999999996e-08	0.020863072	0.095422051	0.004553574	0.229946519	0.005376339	0.17829456899999999	2
6753	0.8241451999999999	0.83582234	0.81278986	8.516185550570734e-06	0.000111335382562976	6.493075979024883e-07	0.013087445	2.37e-06	0.000130726	4.29e-08	0.01242132	0.057121752000000005	0.00265666	0.16356877	0.01498127	0.13903743	1
6754	0.81673026	0.8248238000000001	0.8087939000000001	9.282643453957253e-06	0.000188987506005843	4.5477754444205997e-07	0.019593005	4.16e-06	0.000376769	4.59e-08	0.021283696	0.117932921	0.0038411290000000004	0.175182478	0.029411761	0.15228426	1
6755	0.82827437	0.8350671999999999	0.821591	1.1421451267668667e-05	0.00017026654983714855	7.650742407316177e-07	0.058182900999999995	3.7e-06	0.000176419	7.65e-08	0.019185268000000002	0.07166834	0.005094642	0.214983709	0.032786881000000004	0.18264839800000002	3
6756	0.82177985	0.8292398000000001	0.81445295	8.837647221405083e-06	0.0001607439637209138	4.844314610685732e-07	0.063541476	2.71e-06	0.000224834	3.27e-08	0.015727354	0.080668129	0.003064985	0.25573770100000004	0.033003296	0.206896548	1
6757	0.8378892	0.8394360999999999	0.836348	2.272120099535479e-05	0.0003636796585116305	1.4103104953693173e-06	0.132327071	6.42e-06	0.00035031699999999995	1.1800000000000001e-07	0.027154387000000002	0.099295436	0.007421828	0.292134827	0.0338983	0.188976373	2
6758	0.82486516	0.8213395	0.82842124	1.2969283208878128e-05	0.00024690330238296934	6.812451015804383e-07	0.112799265	4.15e-06	0.00040501199999999995	4.26e-08	0.018198531	0.098172917	0.003307724	0.285714281	0.029325507999999997	0.149999995	3
6759	0.82195705	0.83596575	0.8084102	9.55931159362007e-06	0.0001682405211948559	5.42746054271942e-07	0.006773578000000001	2.14e-06	0.000177866	2.57e-08	0.017246701	0.080458457	0.003684728	0.121673001	0.015325667	0.106382975	1
6760	0.8170288	0.8114312	0.82270414	8.006680833847058e-06	0.00014877534250561672	4.2805471263117477e-07	0.113152208	3.49e-06	0.000255892	4.7599999999999996e-08	0.020190678	0.088940163	0.004581750999999999	0.20997374800000002	0.026385218999999998	0.169741692	3
6761	0.8221523000000001	0.8329198	0.81165963	1.199857327688144e-05	0.00024876148830773416	5.779017082541131e-07	0.07145316	4.11e-06	0.00036998900000000004	4.5700000000000006e-08	0.017566797	0.087590839	0.003520604	0.296052627	0.046357612	0.192307688	1
6762	0.83317244	0.8298462999999999	0.8365253	1.5554607814669706e-05	0.0002665908542538037	8.995051564259039e-07	0.171919712	6.59e-06	0.000531491	8.16e-08	0.023274239	0.104508264	0.0051602079999999995	0.312655082	0.009975056999999999	0.181818177	3
6763	0.83303154	0.8493275	0.8173491	9.814950111114495e-06	0.00011313234730817986	8.403185532094695e-07	0.08657999300000001	3.7e-06	0.000172224	7.9e-08	0.01792078	0.070940259	0.004513535999999999	0.260869561	0.024999996	0.190045245	2
6764	0.82842195	0.8284130999999999	0.8284308000000001	1.5748950951774573e-05	0.00032684365093107814	7.567423110224184e-07	0.120738994	7.67e-06	0.000543544	1.08e-07	0.025309724	0.11269836300000001	0.0056827990000000005	0.293948122	0.034782604	0.17427385399999998	3
6765	0.84753793	0.85313344	0.8420154000000001	2.3831287903661428e-05	0.0004230130982592119	1.341413445620432e-06	0.117556491	8.41e-06	0.000451723	1.56e-07	0.027404324	0.10086190099999999	0.0073806919999999995	0.311377241	0.036144574	0.23076922600000002	3
6766	0.8211056999999999	0.82954645	0.81283504	1.4248984447172628e-05	0.0002231176906728913	9.014124270756012e-07	0.010768296	4.49e-06	0.00042065	4.79e-08	0.01593737	0.08855194400000001	0.002856548	0.190114065	0.038314173	0.168421049	1
6767	0.83753186	0.8456336999999999	0.82958376	1.7212177069060448e-05	0.000244964130180678	1.2069330870292562e-06	0.125038025	4.84e-06	0.000312196	7.52e-08	0.018015026	0.07621183299999999	0.004254659	0.29912023	0.02949852	0.19742488800000002	2
6768	0.81845367	0.83444107	0.8030673	4.863258644593319e-06	9.808844751190805e-05	2.410691372909473e-07	0.009609844000000001	2.92e-06	0.000232887	3.67e-08	0.014908406	0.07133726	0.003115513	0.159695814	0.007662832	0.158730155	1
6769	0.8140724	0.8138770000000001	0.8142678000000001	8.938284362056422e-06	0.00017340384601564698	4.599176436443307e-07	0.088515488	2.81e-06	0.000295424	2.67e-08	0.018750728	0.09323527300000001	0.003769052	0.244776115	0.030030025	0.17857142399999998	1
6770	0.8328241	0.8399379000000001	0.82582974	1.5062433369502065e-05	0.00021160974772298943	1.0717070767210718e-06	0.16642393800000002	4.88e-06	0.000235784	1.0099999999999999e-07	0.023523314	0.07692367	0.00718567	0.336956517	0.054644804000000005	0.254098356	2
6771	0.8309719999999999	0.8312855	0.83065873	1.8643611470747565e-05	0.00036462270124416386	9.480493386306324e-07	0.140375799	4.94e-06	0.00037957400000000004	6.43e-08	0.019788305	0.08900600800000001	0.004383757	0.32276656600000003	0.023188401	0.24701194699999998	2
6772	0.8231822	0.8261094999999999	0.8202754999999999	1.5054405666873635e-05	0.00022013650184472887	1.0135393615037886e-06	0.129391072	4.45e-06	0.0002542	7.780000000000001e-08	0.01823164	0.08179644900000001	0.0040432129999999995	0.27350426899999997	0.045845267	0.186234813	1
6773	0.82519007	0.8380190999999999	0.81274796	1.0728764735753543e-05	0.00019046248768036	6.043508861467362e-07	0.055948202999999995	3.08e-06	0.00020318400000000003	4.66e-08	0.019379017	0.087853233	0.004266436	0.259999996	0.013422815	0.13197969199999998	1
6774	0.8080149999999999	0.8096285	0.8064079000000001	1.221788528806174e-05	0.00026609300761928066	5.602513611097391e-07	0.030150231	2.68e-06	0.000224045	3.21e-08	0.015692154	0.081419376	0.003016857	0.203508768	0.035335685	0.157635464	1
6775	0.8316888000000001	0.84407973	0.8196565	6.0670093507277766e-06	9.89066128667548e-05	3.6825495789556313e-07	0.07949956400000001	2.65e-06	0.000149371	4.7000000000000004e-08	0.016035408	0.065865487	0.0038851940000000002	0.235294113	0.031152642999999997	0.199134195	2
6776	0.82964987	0.8439931999999999	0.815786	9.177420174633487e-06	0.00016109278662315433	5.227737587258985e-07	0.010003747	2.31e-06	0.000155503	3.44e-08	0.015087183999999998	0.064482948	0.00346532	0.118959105	0.01498127	0.112244894	1
6777	0.82499933	0.83434486	0.81586087	6.431640929576351e-06	0.0001018331456059672	3.922622781232799e-07	0.043100354	3.24e-06	0.000282133	3.6600000000000003e-08	0.013726279	0.07647399	0.002408102	0.21016948800000002	0.02730375	0.15094339199999998	1
6778	0.81752115	0.8221366	0.8129571999999999	1.0297462892150156e-05	0.00016230562986048708	6.522761305500829e-07	0.042797877000000005	3.15e-06	0.00027577200000000003	3.59e-08	0.018150251000000003	0.095258707	0.003446463	0.191126276	0.034364257	0.122065724	1
6779	0.82508385	0.8250863000000002	0.8250812	1.6096125106160047e-05	0.00021661346728493155	1.1872234149621344e-06	0.148680247	3.73e-06	0.00018428599999999998	7.54e-08	0.018688343	0.071370637	0.004856117	0.272493568	0.02067183	0.178438657	3
6780	0.8182742	0.81465065	0.8219301999999999	1.1038644821041516e-05	0.00019567996300712408	6.218325114734519e-07	0.14843911699999998	3.76e-06	0.000220179	6.41e-08	0.023832802	0.084132082	0.006705415	0.28496041699999997	0.026525194	0.208494204	3
6781	0.8298383	0.82546604	0.83425707	1.2337632109327004e-05	0.000198507444982452	7.618713142651991e-07	0.18209203	5.82e-06	0.000368345	9.18e-08	0.02244674	0.093551661	0.005336261	0.31476997100000004	0.029197075	0.23404254800000002	2
6782	0.81226957	0.8274708000000001	0.7976168	8.943460056788674e-06	0.0001430227803030414	5.592504487608945e-07	0.023800729	3.55e-06	0.000235214	5.37e-08	0.015429604	0.073518143	0.0032307029999999997	0.218181815	0.029304026	0.148148145	0
6783	0.82293296	0.82435113	0.8215197	6.175128832699873e-06	9.725979629658616e-05	3.9020384095682546e-07	0.09198427699999999	3.62e-06	0.000296725	4.4100000000000004e-08	0.017416931	0.08886551	0.003399797	0.251497001	0.030120477000000003	0.13793103	2
6784	0.8189337	0.8310366	0.8071782	9.383567997886756e-06	0.00015256162690758217	5.763946826676828e-07	0.024232242	2.67e-06	0.000247805	2.88e-08	0.015367002	0.07489651900000001	0.0031528259999999996	0.18571428199999998	0.007194241	0.167487681	1
6785	0.8013113000000001	0.80375373	0.7988835999999999	6.977539723502977e-06	0.000164492508356665	2.95977373556109e-07	0.00982847	2.47e-06	0.00030064400000000003	2.0299999999999996e-08	0.015095768999999998	0.092956472	0.002451054	0.142322094	0.015094336000000002	0.122448976	1
6786	0.8354029000000001	0.83442926	0.8363788000000001	1.8339556535532826e-05	0.00034424092668434937	9.741184012624716e-07	0.177031095	6.59e-06	0.00048338900000000003	8.99e-08	0.02317788	0.095340571	0.005632158000000001	0.28641974800000003	0.034739449	0.18309858699999998	1
6787	0.82302064	0.8355843000000001	0.81082916	9.032837129237706e-06	0.0001865452324803132	4.367255143734046e-07	0.055227237	3.21e-06	0.00026124599999999997	3.95e-08	0.015703697	0.074334207	0.003307234	0.22435897	0.019354833999999998	0.152466363	2
6788	0.8229014000000001	0.83511823	0.8110369000000001	9.37590195133812e-06	0.00015809105980065983	5.416777393225336e-07	0.032931292	3.25e-06	0.000234928	4.3899999999999996e-08	0.017742538000000002	0.072964632	0.004271515	0.179310341	0.027777773999999998	0.160804016	1
6789	0.8332593	0.84483856	0.821993	1.1206459610223204e-05	0.00021215188861215082	5.919561595714692e-07	0.12580170400000001	4.85e-06	0.000424926	5.54e-08	0.017473222	0.09251048199999999	0.00330031	0.294617559	0.034188029	0.17117116699999999	3
6790	0.8299921	0.8342533000000001	0.82577425	1.2971027280730585e-05	0.00021690535289054817	7.739457994882906e-07	0.058206840999999995	6.4e-06	0.000511108	8.019999999999999e-08	0.021436311	0.10615284	0.004328811	0.207119737	0.006514654	0.168141588	2
6791	0.82680476	0.83364904	0.82007194	1.0814726544092863e-05	0.00019723595400468783	5.922147723368728e-07	0.118713711	4.11e-06	0.000299292	5.6399999999999995e-08	0.016559319	0.074512569	0.00367246	0.243243238	0.021739126	0.16450216	2
6792	0.8307283000000001	0.83750993	0.82405555	1.3851096111628784e-05	0.0002638231636340292	7.214587292962822e-07	0.09834800699999999	6.8e-06	0.00044493	1.04e-07	0.025724498999999998	0.10348955800000001	0.006390130999999999	0.276923072	0.037151698	0.18666666199999998	2
6793	0.8188263000000001	0.8317982	0.80625284	1.2705741583344476e-05	0.00021738143899904108	7.426025805038141e-07	0.007001978000000001	2.52e-06	0.000243352	2.6e-08	0.012201102	0.072991949	0.002037954	0.161538459	0.015503873	0.126984124	1
6794	0.8239103999999999	0.8330112	0.81500626	1.5557530393104125e-05	0.00022114208786319647	1.072113933616457e-06	0.033078916	5.2e-06	0.000385814	7.01e-08	0.019689876000000002	0.096688593	0.0040019090000000005	0.205673755	0.028571425	0.159999996	3
6795	0.82625747	0.8370165	0.81577146	1.0904922838453952e-05	0.00021625390594138917	5.474689074406277e-07	0.02513736	4.24e-06	0.000333881	5.39e-08	0.020935202	0.09352171	0.004659399	0.217391301	0.021897807000000002	0.161616158	1
6796	0.8145734	0.8247554	0.8046398	8.502470987523587e-06	0.0001319267414196489	5.454770466638087e-07	0.001607155	3.71e-06	0.00035636	3.86e-08	0.017083706	0.091112141	0.0032004159999999998	0.11244979699999999	0.024291496	0.120218576	1
6797	0.8402290000000001	0.8586158000000002	0.82261306	1.7585098836216394e-05	0.00032435457072933825	9.512762342036501e-07	0.024194399	4.57e-06	0.000296168	7.05e-08	0.01512873	0.069050947	0.003314632	0.180505412	0.014545451000000001	0.15151514800000002	2
6798	0.83881545	0.84550357	0.83223236	1.3981995425489985e-05	0.0002331953346453378	8.365564588574488e-07	0.140506902	5.29e-06	0.00037225	7.53e-08	0.019941043999999998	0.095390297	0.0041602440000000004	0.26598465	0.035989712	0.181102357	3
6799	0.81897014	0.8360777	0.80254877	6.724295721807206e-06	9.305382950752768e-05	4.6524582243188383e-07	0.008064239	1.25e-06	8.37e-05	1.8700000000000002e-08	0.009723485	0.04698687	0.00199379	0.129277563	0.0	0.107526879	3
6800	0.8303616	0.8298040999999999	0.8309200000000001	1.7896466811182038e-05	0.00027910279670438816	1.1469002112443908e-06	0.129403249	5e-06	0.00033903	7.22e-08	0.019788683	0.092143227	0.004143932	0.276243089	0.016666662	0.21951219	3
6801	0.84260255	0.8705229999999999	0.81641746	1.1663136068840313e-05	0.00024312851286413173	5.591256604725517e-07	0.006222492	4.18e-06	0.000333434	5.2300000000000005e-08	0.02085414	0.08902842	0.004882615	0.187499997	0.023622044	0.162162159	1
6802	0.81806964	0.8181888	0.81795055	1.051407988566138e-05	0.00020491678861292103	5.393159147901736e-07	0.08897910199999999	4.4e-06	0.000318021	6.08e-08	0.018122888	0.08432713800000001	0.00388306	0.23391812399999998	0.023529407000000002	0.183333329	2
6803	0.8260867000000001	0.8300873	0.8221245	1.6889037330358287e-05	0.0002880621757071145	9.869450940167434e-07	0.05141422599999999	5.38e-06	0.000480652	6.03e-08	0.023136147000000003	0.10687481300000001	0.005004622	0.181818178	0.013071891	0.151111107	2
6804	0.8275984000000001	0.8297899999999999	0.82541835	1.1083455379897279e-05	0.00021991114329677206	5.582326912462903e-07	0.126227025	4.67e-06	0.000419796	5.2e-08	0.020159456	0.10533642	0.003857272	0.258064511	0.016216211	0.141176466	3
6805	0.8287983	0.8307790999999999	0.82682693	1.6033540459059227e-05	0.00025306452212005374	1.0084178378028078e-06	0.164686307	6.62e-06	0.000366926	1.1900000000000001e-07	0.025886402000000003	0.091159944	0.007348111	0.29523809	0.033492818	0.228782283	3
6806	0.82755536	0.83228725	0.8228770000000001	1.6781594900762733e-05	0.00028630087409658084	9.789648904957616e-07	0.090566029	6.95e-06	0.000537633	8.99e-08	0.020201633	0.09987231	0.004082432	0.256097556	0.036809811	0.155172409	2
6807	0.81926334	0.82984513	0.808948	8.012172832202264e-06	0.00013384284791305187	4.518008045223478e-07	0.05588032	3.5e-06	0.000283383	4.29e-08	0.012706288	0.071651033	0.0022497660000000003	0.269360265	0.02711864	0.187192114	1
6808	0.8381055000000001	0.8454671999999999	0.8308709000000001	1.3317483990540645e-05	0.0002233105541203764	7.94088395499658e-07	0.138248995	5.11e-06	0.00027107	9.65e-08	0.023913807999999998	0.08998023699999999	0.0063531740000000005	0.304985333	0.05309734	0.204255315	1
6809	0.84037495	0.84776956	0.83310825	1.6523657898279167e-05	0.00028397128880963836	9.595576848332324e-07	0.125852173	5.87e-06	0.000494819	6.97e-08	0.021730036	0.09492129199999999	0.004965158	0.279329604	0.03370786	0.195744676	3
6810	0.839158	0.8384517	0.83986557	1.9248250187825795e-05	0.000344551468393019	1.070668146099537e-06	0.11994799699999999	8.62e-06	0.0006727139999999999	1.1e-07	0.023189814	0.106534244	0.005030999	0.24719100600000002	0.028248582999999997	0.16877636699999998	3
6811	0.82232624	0.8180641	0.826633	1.6942725385303468e-05	0.000272944108361918	1.0422418464179865e-06	0.172129146	6.69e-06	0.00045350400000000003	9.720000000000001e-08	0.021777414	0.09829404900000001	0.004780347	0.29493087100000004	0.027777773	0.187499995	3
6812	0.81588346	0.82011974	0.8116906999999999	1.1631800725926647e-05	0.00025004515946509847	5.381552900427447e-07	0.022506288	3.86e-06	0.00041865	3.56e-08	0.018679617	0.10680922	0.0032662679999999997	0.202166061	0.007272724	0.141414138	1
6813	0.8163767	0.82296944	0.80988866	8.898420538796473e-06	0.00014256494743345382	5.531515726255996e-07	0.043439247	5.87e-06	0.000424991	8.119999999999999e-08	0.018352116	0.09669564800000001	0.003481106	0.205980062	0.006688959	0.181818177	1
6814	0.8103821999999999	0.8090243	0.8117446	6.043068160032837e-06	0.00012119401040352119	3.0132435994277947e-07	0.04561421400000001	2.12e-06	0.00019527900000000003	2.29e-08	0.016448248000000002	0.091875424	0.002923682	0.17197451800000002	0.0	0.13502109199999998	2
6815	0.8376955	0.8427851000000001	0.8326669	1.25673955235519e-05	0.00018476038185087184	8.479962740002945e-07	0.161966387	7.14e-06	0.000423755	1.1900000000000001e-07	0.021450805	0.08317909799999999	0.005530301	0.333333328	0.03664921	0.232209733	2
6816	0.833092	0.8325120999999999	0.83367276	1.9040100665201287e-05	0.00026956053448760637	1.3398101979548741e-06	0.15075703599999998	8.71e-06	0.000486659	1.56e-07	0.027297452000000003	0.095916763	0.007762681	0.287234038	0.026737962999999997	0.19047618600000002	3
6817	0.81604815	0.82555515	0.8067575	4.8773552587433606e-06	9.744771203875104e-05	2.3838332879770365e-07	0.042064101	3.66e-06	0.000332195	4.0300000000000004e-08	0.016452506999999998	0.09220988199999999	0.002931258	0.193333329	0.020134224	0.151658764	1
6818	0.8279331	0.83043545	0.82544583	1.3234201322805005e-05	0.00023653602002881308	7.400941295626018e-07	0.133306756	5.98e-06	0.000580125	6.17e-08	0.024322517999999998	0.121056329	0.0048835829999999995	0.267379674	0.026881716	0.15444015	3
6819	0.83368075	0.85355407	0.81471175	7.005557194157342e-06	9.529979169917552e-05	5.132836945612911e-07	0.01003231	2.99e-06	0.000129853	6.81e-08	0.012699038000000001	0.047305639000000003	0.003366618	0.14339622300000002	0.022813685	0.12499999699999999	1
6820	0.8235184000000001	0.83375865	0.81352675	1.2910419583618065e-05	0.00020969024281591723	7.797392569149473e-07	0.022417437000000002	3.22e-06	0.000218669	4.6799999999999996e-08	0.011801705	0.06363411599999999	0.002155321	0.218181815	0.029304026	0.16494845	1
6821	0.82702225	0.8476928	0.8073358	8.565349302014207e-06	0.00018292822370171824	4.007416035576071e-07	0.001485733	2.75e-06	0.00024855900000000003	3.04e-08	0.012852707	0.07365820299999999	0.0022356060000000002	0.096774191	0.01626016	0.067415728	1
6822	0.82843345	0.82442904	0.8324769000000001	1.1088117733221582e-05	0.0001680750216925576	7.282803232426709e-07	0.155470786	4e-06	0.000244548	6.51e-08	0.016743246	0.073117495	0.0038025259999999996	0.265402839	0.038095233	0.19580419100000002	3
6823	0.81524974	0.82470566	0.8060081	1.2571387229726027e-05	0.00019011206517694464	8.268591698271256e-07	0.018597005	3.91e-06	0.00020790200000000002	7.35e-08	0.018178938000000002	0.07786030299999999	0.0042383429999999995	0.19926198899999997	0.014869885	0.17021276300000002	1
6824	0.8280034	0.84424406	0.8123759	1.2057406816795684e-05	0.0002466027961678933	5.881555542939368e-07	0.006921017	4.65e-06	0.00047194699999999996	4.58e-08	0.018890355	0.101862489	0.003485883	0.146153843	0.023255811	0.14893616699999998	1
6825	0.8293671	0.8334889000000001	0.8252859	1.414130732222092e-05	0.00022147619078087733	8.990814857597786e-07	0.14019811699999998	3.76e-06	0.00028030599999999997	5.0499999999999996e-08	0.020478401	0.089968739	0.004640406	0.29885057	0.057803463	0.200836815	3
6826	0.83595765	0.8407351000000001	0.83123416	1.341755737316814e-05	0.00019897901110583045	9.033650936427471e-07	0.09551994400000001	4.5e-06	0.00032242	6.29e-08	0.021009194	0.08935473	0.004939708	0.25981872699999997	0.030395132000000002	0.188841197	2
6827	0.8038221999999999	0.80111706	0.8065458000000001	3.579320562548812e-06	6.806548364776786e-05	1.8774268433972983e-07	0.04231846400000001	2.56e-06	0.000200915	3.26e-08	0.012118378999999999	0.06753828	0.002160671	0.208053687	0.006756753000000001	0.17194569699999998	2
6828	0.82791233	0.8474280000000001	0.8092754	1.0657563985666797e-05	0.00016034206134301504	7.072197760215243e-07	0.020995687000000002	2.94e-06	0.000258859	3.34e-08	0.014530333999999999	0.071945686	0.0029251840000000004	0.196363633	0.029304026	0.164102561	1
6829	0.82734144	0.83867836	0.81630695	8.067523550558114e-06	0.00013796063387283992	4.7118317437981575e-07	0.024604794	4.02e-06	0.000274799	5.88e-08	0.015563608999999999	0.076393935	0.0031704359999999996	0.192170815	0.021505372999999998	0.158415838	1
6830	0.8259346	0.82587075	0.8259985000000001	1.3402798935031211e-05	0.0002629161936388275	6.831976018083347e-07	0.096617215	4.64e-06	0.000348251	6.19e-08	0.0225989	0.10697523	0.00477365	0.226190472	0.029940115	0.148148143	2
6831	0.81677413	0.81291413	0.82067096	1.1520585447142865e-05	0.00020134313739278558	6.45687195236725e-07	0.134698885	4.5e-06	0.000409255	4.9400000000000006e-08	0.017448127	0.088021401	0.0034134029999999997	0.257142852	0.014354061999999999	0.184300336	3
6832	0.83756894	0.85028756	0.82522523	1.3713049939720367e-05	0.00022073206186195063	8.492280277948724e-07	0.04951148	4.32e-06	0.00032875199999999997	5.6600000000000004e-08	0.019517244	0.08967481599999999	0.004240334	0.215488211	0.02711864	0.123222745	2
6833	0.8199996999999999	0.82758963	0.81254774	9.244469995891198e-06	0.00012452809627339716	6.705618596760705e-07	0.041123901000000004	2.1e-06	0.000120049	3.67e-08	0.012151819	0.05037381	0.002856628	0.219931268	0.027681657000000002	0.20289854699999998	1
6834	0.8211655000000001	0.8333508	0.8093314	7.033385318962776e-06	9.805243951598912e-05	4.991511391054279e-07	0.020551456	2.37e-06	0.00012764	4.3899999999999996e-08	0.011252006	0.048253314000000005	0.002616308	0.16666666300000002	0.021897807000000002	0.167487681	1
6835	0.83647555	0.86153746	0.8128306	2.642784344201521e-06	2.9266420771112804e-05	2.3720793259892025e-07	0.003682482	7.06e-07	2.8600000000000004e-05	1.71e-08	0.0071007380000000005	0.031289557	0.001594775	0.166666664	0.015999997	0.165745854	1
6836	0.8283053	0.8369533000000001	0.8198341999999998	1.1598414580941044e-05	0.0001810967896854151	7.41951321318947e-07	0.124386043	4.28e-06	0.000279847	6.530000000000001e-08	0.021747217000000003	0.087874077	0.005377221	0.285714281	0.029325507999999997	0.201754381	2
6837	0.8419450999999999	0.8593985000000001	0.8251864999999999	8.16058168578415e-06	0.00012157764716589931	5.431955196575439e-07	0.086275986	3.41e-06	0.000178651	6.48e-08	0.017321593	0.068108638	0.004387726	0.277602519	0.031746027	0.20560747199999999	1
6838	0.81849766	0.82007456	0.8169269	1.4343125360557816e-05	0.00023654165955422135	8.689690166067375e-07	0.146285888	4.36e-06	0.000261068	7.27e-08	0.019482547	0.088374292	0.004278352	0.239795913	0.041025636000000004	0.161538457	2
6839	0.8188880000000001	0.8278665999999999	0.81010205	7.4117659599701905e-06	0.00012217495346862793	4.4273104070419377e-07	0.05707582	4.73e-06	0.000327602	6.84e-08	0.018816785	0.083476147	0.004241588	0.234899325	0.03378378	0.17999999600000002	1
6840	0.82998335	0.8325744	0.82740843	1.0380949049855077e-05	0.00018725534777966102	5.705804222352182e-07	0.140104287	5.41e-06	0.000327248	8.939999999999999e-08	0.02221784	0.090092442	0.005475781	0.33802816399999996	0.022662885	0.202429145	2
6841	0.8183706999999999	0.8289791999999999	0.80803037	1.808533439446168e-05	0.00034659046352880017	9.437059311816013e-07	0.011577738999999998	3.25e-06	0.000276048	3.84e-08	0.015223796999999999	0.081106071	0.002840681	0.173584903	0.015209122	0.136125651	1
6842	0.83992887	0.8632690999999999	0.8178175	1.1539608449000108e-05	0.00017770062443281585	7.465072073292712e-07	0.025018203	5.21e-06	0.000302951	8.949999999999999e-08	0.020259972	0.079313225	0.005173756	0.19565217	0.021897807000000002	0.15384615	1
6843	0.8198728000000001	0.82335633	0.81641865	1.3130685999785546e-05	0.00023329587767927418	7.375723461238254e-07	0.09683708	4.23e-06	0.000312648	5.7400000000000004e-08	0.015511132	0.074871185	0.00320444	0.234604101	0.011799405	0.16877636699999998	1
6844	0.83459985	0.8459679	0.82353336	1.3807705178785675e-05	0.00020969464233844737	9.055188627088736e-07	0.115553671	3.44e-06	0.00023741799999999998	4.98e-08	0.017145475	0.080138646	0.003663758	0.312312308	0.036253772000000004	0.219178078	1
6845	0.8212091	0.8138779	0.82867354	1.2992321373706496e-05	0.0002262427941502336	7.443340227378374e-07	0.160969272	5.81e-06	0.00041150400000000004	8.19e-08	0.018656522	0.094009237	0.0036922009999999996	0.30331753100000003	0.028571423999999998	0.188811184	3
6846	0.82943946	0.8413259	0.81788427	5.044662550465167e-06	7.564263270666678e-05	3.339048441184823e-07	0.024547124	2.42e-06	0.000130192	4.51e-08	0.013115331000000001	0.055410255	0.003084625	0.16197182699999998	0.021276592	0.161904758	1
6847	0.81394225	0.8206949	0.80729985	6.638892103995975e-06	0.00011835630024878545	3.71779101247854e-07	0.06780465599999999	2.8e-06	0.00018077599999999998	4.3300000000000004e-08	0.013214654	0.06595012	0.00263186	0.181818177	0.018292678	0.129032254	1
